"Campaign ID",Channel,"Advertisement Type",CPM,CTR,CPC,CPA,"Conversion Rate","Revenue Uplift",Impressions,"Project Type",Clicks,"Lead Generation",Comments,date_part,time_part,Revenue,ROAS,"Ad Spend"
14535,"Search Engine",Text,9.05,0.0182,1.65,21.96,0.0238,16.52,62180,Retail,1131,289,"High ROAS indicates effective spend.",2023-08-01,04:48:56,25581.86,13.71,1866.15
14536,"Search Engine",Video,13.52,0.0253,0.26,46.26,0.0171,-3.81,73886,Telecom,1869,399,"Excellent conversion and ROI.",2023-08-01,05:09:57,86459.94,177.92,485.94
14537,"Social Media",Banner,5.55,0.0467,0.31,41.58,0.0199,-2.18,21783,Retail,1017,371,"Great performance in Telecom sector.",2023-08-01,05:30:59,41441.12,131.45,315.27
14538,"Search Engine",Banner,11.79,0.0093,0.29,39.4,0.0189,3.82,81628,Telecom,759,290,"Needs review due to rising CPC.",2023-08-01,05:52:00,29904.60,135.86,220.11
14539,Affiliate,Banner,10.58,0.0342,0.68,40.1,0.0214,-1.3,10728,Retail,366,99,"Good lead generation but low conversion rate.",2023-08-01,06:13:02,14529.83,58.38,248.88
14540,"Search Engine",Video,12.74,0.0412,1.06,24.74,0.0063,18.48,80688,Telecom,3324,923,"High ROAS indicates effective spend.",2023-08-01,06:34:03,83880.48,23.81,3523.44
14541,Affiliate,Text,9.51,0.0104,1.26,22.23,0.0102,8.28,89675,Telecom,932,201,"Excellent conversion and ROI.",2023-08-01,06:55:04,20925.54,17.82,1174.32
14542,Affiliate,Banner,7.44,0.0341,0.75,25.19,0.0263,-3.48,22890,Retail,780,255,"Great performance in Telecom sector.",2023-08-01,07:16:06,19255.24,32.91,585.00
14543,"Search Engine",Banner,1.69,0.0424,0.39,37.23,0.0219,2.11,28326,Telecom,1201,659,"Excellent conversion and ROI.",2023-08-01,07:37:07,46501.76,99.28,468.39
14544,Affiliate,Banner,12.76,0.0143,0.64,15.99,0.0098,11.87,35802,Telecom,511,230,"Strong click-through but weak CPA.",2023-08-01,07:58:09,8416.02,25.73,327.04
14545,Affiliate,Video,13.74,0.0111,0.37,28.09,0.0141,15.59,26690,Telecom,296,79,"High ROAS indicates effective spend.",2023-08-01,08:19:10,8647.23,78.96,109.52
14546,"Social Media",Text,7.3,0.0079,1.32,25.99,0.0177,3.11,18398,Retail,145,65,"Strong click-through but weak CPA.",2023-08-01,08:40:12,3843.92,20.08,191.40
14547,"Social Media",Text,4.11,0.0378,1.14,25.88,0.0105,19.1,28500,Telecom,1077,436,"High ROAS indicates effective spend.",2023-08-01,09:01:13,32332.40,26.33,1227.78
14548,"Social Media",Text,10.06,0.0236,0.4,32.6,0.0058,4.51,12045,Telecom,284,146,"Low engagement suggests creative changes needed.",2023-08-01,09:22:15,9628.74,84.76,113.60
14549,"Search Engine",Text,2.7,0.0275,1.02,49.7,0.0087,9.5,95087,Telecom,2614,817,"Strong click-through but weak CPA.",2023-08-01,09:43:16,135112.43,50.67,2666.28
14550,"Social Media",Banner,1.57,0.0095,1.19,47.73,0.0235,-3.48,94529,Telecom,898,373,"Moderate CTR with significant revenue uplift.",2023-08-01,10:04:18,42004.31,39.31,1068.62
14551,Affiliate,Text,5.06,0.0102,0.62,45.79,0.0133,14.64,80161,Retail,817,478,"High impressions but low conversion.",2023-08-01,10:25:19,38906.85,76.81,506.54
14552,"Search Engine",Banner,10.52,0.0353,0.44,11.6,0.008,15.4,27878,Retail,984,462,"Needs review due to rising CPC.",2023-08-01,10:46:21,11985.12,27.68,432.96
14553,"Search Engine",Video,12.4,0.0236,1.7,31.5,0.0224,13.61,71655,Retail,1691,827,"Excellent conversion and ROI.",2023-08-01,11:07:22,54331.83,18.90,2874.70
14554,"Search Engine",Video,3.2,0.0428,0.68,28.53,0.027,11.79,81489,Retail,3487,1846,"High impressions but low conversion.",2023-08-01,11:28:23,104458.32,44.05,2371.16
14555,"Search Engine",Video,14.25,0.0404,0.89,44.31,0.0262,-3.33,72474,Retail,2927,752,"Strong click-through but weak CPA.",2023-08-01,11:49:25,129695.37,49.79,2605.03
14556,Affiliate,Text,8.73,0.0404,1.99,36.58,0.0118,4.86,19471,Retail,786,168,"Needs review due to rising CPC.",2023-08-01,12:10:26,29614.44,18.93,1564.14
14557,Affiliate,Text,13.95,0.0437,0.95,44.06,0.0273,8.26,51321,Retail,2242,1197,"Great performance in Telecom sector.",2023-08-01,12:31:28,99770.35,46.84,2129.90
14558,"Social Media",Banner,3.1,0.0431,0.82,11.88,0.0221,0.53,42035,Telecom,1811,632,"Moderate CTR with significant revenue uplift.",2023-08-01,12:52:29,21514.68,14.49,1485.02
14559,"Search Engine",Text,7.41,0.0294,0.73,41.26,0.01,17.98,28937,Retail,850,323,"Great performance in Telecom sector.",2023-08-01,13:13:31,37876.68,61.04,620.50
14560,"Social Media",Video,7.03,0.0179,0.53,46.68,0.0245,18.23,30953,Telecom,554,222,"Great performance in Telecom sector.",2023-08-01,13:34:32,27929.58,95.12,293.62
14561,Affiliate,Text,6.76,0.0303,1.32,28.95,0.0264,16.1,79824,Retail,2418,1179,"High ROAS indicates effective spend.",2023-08-01,13:55:34,72101.13,22.59,3191.76
14562,"Search Engine",Banner,14.03,0.0156,1.51,36.41,0.0191,16.02,1022,Telecom,15,8,"High ROAS indicates effective spend.",2023-08-01,14:16:35,1157.84,51.12,22.65
14563,Affiliate,Video,12.89,0.0136,0.48,44.24,0.0272,-4.86,91567,Retail,1245,419,"High ROAS indicates effective spend.",2023-08-01,14:37:37,55078.80,92.17,597.60
14564,"Social Media",Video,12.12,0.0278,1.18,21.53,0.0137,13.58,18557,Retail,515,209,"Low engagement suggests creative changes needed.",2023-08-01,14:58:38,11753.23,19.34,607.70
14565,Affiliate,Banner,5.01,0.033,1.48,21.11,0.0158,-3.18,52189,Retail,1722,972,"Strong click-through but weak CPA.",2023-08-01,15:19:40,35987.91,14.12,2548.56
14566,"Search Engine",Video,5.75,0.0253,1.21,37.28,0.0146,6.73,91273,Telecom,2309,1112,"Retail campaigns underperforming slightly.",2023-08-01,15:40:41,86940.32,31.12,2793.89
14567,"Search Engine",Banner,4.63,0.0413,1.89,36.36,0.0212,-0.66,83676,Retail,3455,1562,"Low engagement suggests creative changes needed.",2023-08-01,16:01:43,125623.80,19.24,6529.95
14568,"Social Media",Banner,12.11,0.0313,1.18,23.13,0.0282,1.09,55746,Retail,1744,977,"High ROAS indicates effective spend.",2023-08-01,16:22:44,40338.72,19.60,2057.92
14569,"Search Engine",Text,6.5,0.049,0.33,14.69,0.0077,13.79,79080,Retail,3874,1953,"High ROAS indicates effective spend.",2023-08-01,16:43:45,58616.33,45.85,1278.42
14570,Affiliate,Video,14.7,0.0127,1.94,24.67,0.0117,5.07,16016,Telecom,203,46,"Great performance in Telecom sector.",2023-08-01,17:04:47,5108.17,12.97,393.82
14571,Affiliate,Text,6.1,0.019,1.51,16.86,0.0071,7.35,6564,Retail,124,42,"High impressions but low conversion.",2023-08-01,17:25:48,2466.96,13.18,187.24
14572,Affiliate,Text,3.38,0.0082,1.59,30.56,0.0149,-3.58,11514,Retail,94,49,"Strong click-through but weak CPA.",2023-08-01,17:46:50,2614.10,17.49,149.46
14573,Affiliate,Banner,14.02,0.0275,1.12,26.58,0.0055,16.75,65476,Retail,1800,425,"Good lead generation but low conversion rate.",2023-08-01,18:07:51,48800.88,24.21,2016.00
14574,"Social Media",Banner,11.96,0.0072,0.69,22.09,0.0104,-0.52,27920,Retail,201,76,"Moderate CTR with significant revenue uplift.",2023-08-01,18:28:53,4440.09,32.01,138.69
14575,Affiliate,Text,9.17,0.0343,1.95,47.81,0.0123,0.69,8599,Telecom,294,151,"Retail campaigns underperforming slightly.",2023-08-01,18:49:54,14196.70,24.76,573.30
14576,"Social Media",Banner,13.02,0.0162,1.6,21.61,0.0096,2.55,52818,Retail,855,360,"High impressions but low conversion.",2023-08-01,19:10:56,18476.55,13.51,1368.00
14577,Affiliate,Video,14.29,0.039,0.38,23.3,0.0085,-4.95,39305,Telecom,1532,571,"Good lead generation but low conversion rate.",2023-08-01,19:31:57,35338.64,60.70,582.16
14578,"Social Media",Video,13.06,0.0068,0.78,42.08,0.0079,3.69,7748,Retail,52,27,"High ROAS indicates effective spend.",2023-08-01,19:52:59,2275.69,56.11,40.56
14579,Affiliate,Text,13.66,0.0202,1.81,38.07,0.0075,0.95,85545,Retail,1728,459,"Retail campaigns underperforming slightly.",2023-08-01,20:14:00,65784.96,21.03,3127.68
14580,Affiliate,Video,4.8,0.0469,1.23,46.65,0.0151,12.93,87414,Telecom,4099,1815,"High impressions but low conversion.",2023-08-01,20:35:02,196954.90,39.06,5041.77
14581,"Social Media",Text,8.15,0.0081,0.33,28.14,0.0098,3.27,90593,Telecom,733,435,"Good lead generation but low conversion rate.",2023-08-01,20:56:03,20626.62,85.27,241.89
14582,"Search Engine",Video,12.13,0.0444,0.32,48.3,0.0288,1.95,60707,Retail,2695,845,"Good lead generation but low conversion rate.",2023-08-01,21:17:05,130168.50,150.94,862.40
14583,"Search Engine",Banner,8.36,0.0199,0.34,6.88,0.0181,-1.33,97352,Telecom,1937,423,"Retail campaigns underperforming slightly.",2023-08-01,21:38:06,13326.56,20.24,658.58
14584,"Search Engine",Video,9.99,0.0067,0.17,14.55,0.0217,1.68,68043,Telecom,455,233,"High ROAS indicates effective spend.",2023-08-01,21:59:07,6620.25,85.59,77.35
14585,"Social Media",Banner,13.92,0.0455,1.13,8.75,0.0244,-1.33,72100,Retail,3280,1668,"High ROAS indicates effective spend.",2023-08-01,22:20:09,28700.00,7.74,3706.40
14586,"Search Engine",Text,5.13,0.0243,1.39,10.87,0.0222,8.78,81280,Telecom,1975,432,"Retail campaigns underperforming slightly.",2023-08-01,22:41:10,21897.62,7.98,2745.25
14587,"Search Engine",Video,8.55,0.0246,0.95,47.57,0.0231,13.71,10215,Telecom,251,103,"Excellent conversion and ROI.",2023-08-01,23:02:12,13850.48,58.09,238.45
14588,"Social Media",Banner,8.89,0.036,1.04,34.89,0.0182,4.5,5981,Telecom,215,94,"Moderate CTR with significant revenue uplift.",2023-08-01,23:23:13,8101.46,36.23,223.60
14589,"Search Engine",Banner,6.03,0.0261,0.25,9.73,0.0261,5.99,31635,Retail,825,392,"Moderate CTR with significant revenue uplift.",2023-08-01,23:44:15,8268.07,40.09,206.25
14590,"Search Engine",Text,6.16,0.04,0.74,28.95,0.0223,8.4,84194,Telecom,3367,1409,"Strong click-through but weak CPA.",2023-08-02,00:05:16,99424.14,39.90,2491.58
14591,"Search Engine",Text,11.77,0.0305,1.38,48.03,0.0243,13.39,89350,Telecom,2725,1099,"Needs review due to rising CPC.",2023-08-02,00:26:18,132190.57,35.15,3760.50
14592,"Social Media",Video,14.01,0.0193,0.88,31.89,0.0258,13.54,43263,Telecom,834,415,"Excellent conversion and ROI.",2023-08-02,00:47:19,27128.19,36.96,733.92
14593,"Social Media",Video,9.87,0.0337,0.53,30.75,0.006,6.99,34705,Telecom,1169,453,"Needs review due to rising CPC.",2023-08-02,01:08:21,36665.69,59.18,619.57
14594,"Search Engine",Video,7.83,0.0089,1.03,22.82,0.0202,17.53,31235,Retail,277,126,"Moderate CTR with significant revenue uplift.",2023-08-02,01:29:22,6763.62,23.71,285.31
14595,"Search Engine",Banner,11.51,0.0271,0.37,36.96,0.0268,3.37,64112,Retail,1737,780,"Strong click-through but weak CPA.",2023-08-02,01:50:24,64199.52,99.89,642.69
14596,"Social Media",Text,14.97,0.0203,0.89,39.31,0.0218,-2.27,48005,Retail,974,285,"High ROAS indicates effective spend.",2023-08-02,02:11:25,38287.94,44.17,866.86
14597,"Search Engine",Video,2.15,0.0231,1.21,5.92,0.0058,12.22,34722,Retail,802,315,"Moderate CTR with significant revenue uplift.",2023-08-02,02:32:26,5507.49,5.68,970.42
14598,"Social Media",Video,10.12,0.0353,0.47,29.21,0.0275,15.06,72724,Retail,2567,1155,"Good lead generation but low conversion rate.",2023-08-02,02:53:28,76481.71,63.39,1206.49
14599,"Search Engine",Banner,8.79,0.0123,1.77,49.68,0.0286,-2.53,71871,Telecom,884,298,"Excellent conversion and ROI.",2023-08-02,03:14:29,43917.12,28.07,1564.68
14600,"Social Media",Video,9.54,0.0065,0.8,24.8,0.0085,9.74,37164,Telecom,241,109,"Great performance in Telecom sector.",2023-08-02,03:35:31,6156.10,31.93,192.80
14601,Affiliate,Banner,1.32,0.0444,0.21,8.57,0.0184,-3.13,76644,Telecom,3402,1861,"Great performance in Telecom sector.",2023-08-02,03:56:32,28280.49,39.59,714.42
14602,Affiliate,Banner,14.38,0.0434,0.28,49.05,0.0195,0.01,69914,Telecom,3034,1651,"Retail campaigns underperforming slightly.",2023-08-02,04:17:34,148817.70,175.18,849.52
14603,"Social Media",Text,2.2,0.0464,1.57,24.26,0.0078,19.81,7532,Telecom,349,137,"High ROAS indicates effective spend.",2023-08-02,04:38:35,18626.83,33.99,547.93
14604,Affiliate,Banner,5.3,0.0369,1.98,16.42,0.0191,-1.72,37898,Telecom,1398,795,"High ROAS indicates effective spend.",2023-08-02,04:59:37,22725.61,8.21,2768.04
14605,"Search Engine",Text,5.18,0.0448,0.2,18.3,0.0056,-2.33,55522,Telecom,2487,1296,"Moderate CTR with significant revenue uplift.",2023-08-02,05:20:38,45056.98,90.59,497.40
14606,"Social Media",Banner,11.26,0.0195,0.57,17.69,0.0239,16.3,44216,Retail,862,366,"Needs review due to rising CPC.",2023-08-02,05:41:40,15706.24,31.97,491.34
14607,"Social Media",Text,10.39,0.0117,1.58,40.34,0.0079,-2.83,17537,Retail,205,48,"Great performance in Telecom sector.",2023-08-02,06:02:41,8104.31,25.02,323.90
14608,"Search Engine",Banner,1.86,0.0363,0.51,10.93,0.0293,18.94,61913,Retail,2247,1099,"Good lead generation but low conversion rate.",2023-08-02,06:23:43,28489.26,24.86,1145.97
14609,"Search Engine",Video,3.1,0.0209,1.63,14.38,0.0067,4.22,52492,Retail,1097,632,"Low engagement suggests creative changes needed.",2023-08-02,06:44:44,16248.11,9.09,1788.11
14610,"Social Media",Text,5.46,0.0173,1.45,36.44,0.0196,-1.48,81235,Telecom,1405,641,"Needs review due to rising CPC.",2023-08-02,07:05:46,51198.20,25.13,2037.25
14611,"Search Engine",Text,10.86,0.0316,0.98,43.47,0.0083,3.96,66845,Retail,2112,727,"Moderate CTR with significant revenue uplift.",2023-08-02,07:26:47,92726.73,44.80,2069.76
14612,"Social Media",Banner,14.01,0.0115,0.28,14.27,0.0096,-0.46,13183,Telecom,151,34,"Good lead generation but low conversion rate.",2023-08-02,07:47:48,2154.77,50.96,42.28
14613,"Search Engine",Video,5.42,0.0317,0.61,46.36,0.0267,-2.26,75000,Telecom,2377,815,"High impressions but low conversion.",2023-08-02,08:08:50,109095.74,75.24,1449.97
14614,"Social Media",Video,8.36,0.0443,0.69,16.89,0.0118,10.05,54697,Telecom,2423,1002,"High impressions but low conversion.",2023-08-02,08:29:51,41742.96,24.97,1671.87
14615,"Search Engine",Text,6.22,0.036,1.95,30.47,0.0267,15.78,17988,Telecom,647,306,"Retail campaigns underperforming slightly.",2023-08-02,08:50:53,22474.06,17.81,1261.65
14616,"Search Engine",Video,9.08,0.028,1.86,24.31,0.0135,2.58,5519,Retail,154,55,"Retail campaigns underperforming slightly.",2023-08-02,09:11:54,3930.93,13.72,286.44
14617,Affiliate,Video,9.79,0.0269,0.18,42.57,0.006,0.84,3536,Retail,95,37,"Retail campaigns underperforming slightly.",2023-08-02,09:32:56,4125.03,241.23,17.10
14618,Affiliate,Banner,8.26,0.0193,1.68,41.53,0.0077,18.01,22681,Retail,437,124,"Moderate CTR with significant revenue uplift.",2023-08-02,09:53:57,19963.47,27.19,734.16
14619,Affiliate,Video,6.45,0.0392,1.07,46.44,0.0187,13.64,5191,Telecom,203,91,"Great performance in Telecom sector.",2023-08-02,10:14:59,13292.52,61.20,217.21
14620,"Search Engine",Video,13.32,0.0471,1.11,25.69,0.0259,5.09,25615,Telecom,1206,351,"Great performance in Telecom sector.",2023-08-02,10:36:00,31291.96,23.38,1338.66
14621,"Social Media",Video,12.23,0.0263,1.36,27.96,0.0226,11.92,74184,Retail,1951,884,"Low engagement suggests creative changes needed.",2023-08-02,10:57:02,55095.46,20.76,2653.36
14622,"Search Engine",Video,14.98,0.0447,1.86,17.81,0.0208,8.4,54776,Retail,2448,896,"Moderate CTR with significant revenue uplift.",2023-08-02,11:18:03,44034.87,9.67,4553.28
14623,Affiliate,Banner,6.78,0.006,1.81,41.7,0.0138,10.99,81467,Retail,488,253,"Retail campaigns underperforming slightly.",2023-08-02,11:39:05,20756.59,23.50,883.28
14624,"Search Engine",Banner,1.54,0.0135,1.38,35.7,0.0124,-3.63,77622,Telecom,1047,247,"Low engagement suggests creative changes needed.",2023-08-02,12:00:06,36256.56,25.09,1444.86
14625,Affiliate,Video,10.12,0.0073,1.28,36.51,0.01,10.68,50661,Retail,369,86,"High ROAS indicates effective spend.",2023-08-02,12:21:08,13741.63,29.09,472.32
14626,Affiliate,Banner,11.97,0.0291,0.44,8.73,0.0172,16.64,52296,Retail,1521,674,"Moderate CTR with significant revenue uplift.",2023-08-02,12:42:09,13676.68,20.44,669.24
14627,"Social Media",Text,14.11,0.0198,0.2,43.02,0.0144,-4.97,44094,Retail,873,180,"Retail campaigns underperforming slightly.",2023-08-02,13:03:10,37180.90,212.95,174.60
14628,"Social Media",Banner,1.15,0.0429,1.66,42.44,0.0188,18.81,38178,Retail,1637,593,"Good lead generation but low conversion rate.",2023-08-02,13:24:12,99348.22,36.56,2717.42
14629,Affiliate,Banner,13.31,0.0357,0.66,35.07,0.0218,17.22,77705,Telecom,2774,1071,"High impressions but low conversion.",2023-08-02,13:45:13,99229.86,54.20,1830.84
14630,Affiliate,Banner,8.23,0.0329,1.22,6.98,0.0286,13.71,4281,Telecom,140,48,"Low engagement suggests creative changes needed.",2023-08-02,14:06:15,1358.31,7.95,170.80
14631,"Search Engine",Text,6.25,0.0106,1.7,42.03,0.0292,7.73,82357,Telecom,872,412,"Great performance in Telecom sector.",2023-08-02,14:27:16,37383.16,25.22,1482.40
14632,Affiliate,Text,4.11,0.0175,1.78,39.28,0.0299,12.08,99717,Telecom,1745,505,"High impressions but low conversion.",2023-08-02,14:48:18,70599.91,22.73,3106.10
14633,"Search Engine",Text,12.4,0.0376,1.34,9.45,0.0211,-2.17,46248,Retail,1738,610,"Strong click-through but weak CPA.",2023-08-02,15:09:19,16424.10,7.05,2328.92
14634,Affiliate,Banner,6.09,0.0141,0.35,29.04,0.0185,17.32,86643,Retail,1221,422,"High ROAS indicates effective spend.",2023-08-02,15:30:21,36521.58,85.46,427.35
14635,"Social Media",Text,9.46,0.0365,1.23,6.11,0.0142,0.96,17465,Retail,637,253,"Strong click-through but weak CPA.",2023-08-02,15:51:22,3930.99,5.02,783.51
14636,"Social Media",Text,8.16,0.0455,0.88,38.2,0.0152,11.41,34552,Retail,1572,900,"Excellent conversion and ROI.",2023-08-02,16:12:24,62452.42,45.15,1383.36
14637,Affiliate,Banner,4.68,0.0441,0.21,38.69,0.0248,3.51,93571,Telecom,4126,1000,"High impressions but low conversion.",2023-08-02,16:33:25,161231.29,186.08,866.46
14638,"Search Engine",Video,12.03,0.0064,1.98,6.61,0.0153,7.09,9107,Telecom,58,25,"Strong click-through but weak CPA.",2023-08-02,16:54:27,406.38,3.54,114.84
14639,"Search Engine",Banner,5.17,0.0446,0.69,45.07,0.0233,19.81,98000,Retail,4370,1074,"Needs review due to rising CPC.",2023-08-02,17:15:28,204834.14,67.93,3015.30
14640,"Search Engine",Banner,12.02,0.0181,1.1,40.97,0.019,10.62,9223,Retail,166,77,"Strong click-through but weak CPA.",2023-08-02,17:36:29,7481.12,40.97,182.60
14641,Affiliate,Banner,6.73,0.0246,1.65,49.86,0.0124,10.65,91689,Telecom,2255,996,"Strong click-through but weak CPA.",2023-08-02,17:57:31,114682.99,30.82,3720.75
14642,Affiliate,Video,1.42,0.0289,1.06,8.12,0.0269,15.81,84400,Telecom,2439,859,"Good lead generation but low conversion rate.",2023-08-02,18:18:32,22379.29,8.66,2585.34
14643,"Social Media",Banner,11.74,0.0235,0.56,44.01,0.029,7.11,1886,Retail,44,21,"High impressions but low conversion.",2023-08-02,18:39:34,2556.10,103.74,24.64
14644,"Social Media",Banner,13.59,0.0333,0.44,45.85,0.0088,12.41,88584,Telecom,2949,1279,"High impressions but low conversion.",2023-08-02,19:00:35,136563.77,105.25,1297.56
14645,Affiliate,Video,2.68,0.0426,1.85,27.04,0.017,8.78,68252,Telecom,2907,1174,"Excellent conversion and ROI.",2023-08-02,19:21:37,82535.54,15.35,5377.95
14646,"Social Media",Banner,9.19,0.0363,0.91,18.85,0.014,8.08,98197,Telecom,3564,1698,"High ROAS indicates effective spend.",2023-08-02,19:42:38,67853.21,20.92,3243.24
14647,"Search Engine",Banner,2,0.0157,0.64,21.14,0.0107,8.36,64915,Retail,1019,467,"Low engagement suggests creative changes needed.",2023-08-02,20:03:40,22834.16,35.01,652.16
14648,"Search Engine",Banner,12.62,0.0464,1.07,27.18,0.0205,10.49,43817,Telecom,2033,1214,"Great performance in Telecom sector.",2023-08-02,20:24:41,56362.08,25.91,2175.31
14649,Affiliate,Video,14.83,0.0363,0.53,14.72,0.0203,2.28,91510,Telecom,3321,1441,"Excellent conversion and ROI.",2023-08-02,20:45:43,48885.12,27.77,1760.13
14650,"Search Engine",Banner,7.93,0.0111,0.65,41.55,0.0181,18.88,80290,Retail,891,390,"Retail campaigns underperforming slightly.",2023-08-02,21:06:44,38131.68,65.84,579.15
14651,Affiliate,Video,5.39,0.0378,1.54,10.28,0.0181,-0.01,21668,Telecom,819,271,"Strong click-through but weak CPA.",2023-08-02,21:27:46,8419.32,6.68,1261.26
14652,"Search Engine",Video,12.84,0.0065,1.6,7.6,0.0162,17.06,2099,Retail,13,6,"Retail campaigns underperforming slightly.",2023-08-02,21:48:47,161.04,7.74,20.80
14653,Affiliate,Text,8.29,0.0331,0.7,25.63,0.0264,3.02,57805,Telecom,1913,1111,"Strong click-through but weak CPA.",2023-08-02,22:09:49,49520.49,36.98,1339.10
14654,"Search Engine",Banner,7.29,0.0466,0.21,12.95,0.0212,-0.66,52197,Telecom,2432,601,"Strong click-through but weak CPA.",2023-08-02,22:30:50,31494.40,61.67,510.72
14655,"Search Engine",Banner,4.19,0.0309,0.82,25.07,0.0128,6.85,27415,Telecom,847,247,"Needs review due to rising CPC.",2023-08-02,22:51:51,22508.35,32.41,694.54
